pokemon,normalized_name,image_path_or_url,source
Yamper,yamper,https://img.pokemondb.net/sprites/sword-shield/icon/yamper.png,df_pokemon.image_url
Boltund,boltund,https://img.pokemondb.net/sprites/sword-shield/icon/boltund.png,df_pokemon.image_url
Rolycoly,rolycoly,https://img.pokemondb.net/sprites/sword-shield/icon/rolycoly.png,df_pokemon.image_url
Carkol,carkol,https://img.pokemondb.net/sprites/sword-shield/icon/carkol.png,df_pokemon.image_url
Coalossal Gigantamax,coalossal gigantamax,https://archives.bulbagarden.net/media/upload/d/df/839GiMS8.png,df_pokemon.image_url
Coalossal,coalossal,https://img.pokemondb.net/sprites/sword-shield/icon/coalossal.png,df_pokemon.image_url
Applin,applin,https://img.pokemondb.net/sprites/sword-shield/icon/applin.png,df_pokemon.image_url
Flapple,flapple,https://img.pokemondb.net/sprites/sword-shield/icon/flapple.png,df_pokemon.image_url
Flapple Gigantamax,flapple gigantamax,https://archives.bulbagarden.net/media/upload/2/2f/841GiMS8.png,df_pokemon.image_url
Appletun,appletun,https://img.pokemondb.net/sprites/sword-shield/icon/appletun.png,df_pokemon.image_url
Appletun Gigantamax,appletun gigantamax,https://archives.bulbagarden.net/media/upload/2/2f/841GiMS8.png,df_pokemon.image_url
Silicobra,silicobra,https://img.pokemondb.net/sprites/sword-shield/icon/silicobra.png,df_pokemon.image_url
Sandaconda Gigantamax,sandaconda gigantamax,https://archives.bulbagarden.net/media/upload/e/e0/844GiMS8.png,df_pokemon.image_url
Sandaconda,sandaconda,https://img.pokemondb.net/sprites/sword-shield/icon/sandaconda.png,df_pokemon.image_url
Cramorant,cramorant,https://img.pokemondb.net/sprites/sword-shield/icon/cramorant.png,df_pokemon.image_url
Arrokuda,arrokuda,https://img.pokemondb.net/sprites/sword-shield/icon/arrokuda.png,df_pokemon.image_url
Barraskewda,barraskewda,https://img.pokemondb.net/sprites/sword-shield/icon/barraskewda.png,df_pokemon.image_url
Toxel,toxel,https://img.pokemondb.net/sprites/sword-shield/icon/toxel.png,df_pokemon.image_url
Toxtricity Amped Form,toxtricity amped form,https://img.pokemondb.net/sprites/sword-shield/icon/toxtricity-amped.png,df_pokemon.image_url
Toxtricity Low Key Form,toxtricity low key form,https://img.pokemondb.net/sprites/sword-shield/icon/toxtricity-low-key.png,df_pokemon.image_url
Sizzlipede,sizzlipede,https://img.pokemondb.net/sprites/sword-shield/icon/sizzlipede.png,df_pokemon.image_url
Centiskorch Gigantamax,centiskorch gigantamax,https://archives.bulbagarden.net/media/upload/1/10/851GiMS8.png,df_pokemon.image_url
Centiskorch,centiskorch,https://img.pokemondb.net/sprites/sword-shield/icon/centiskorch.png,df_pokemon.image_url
Clobbopus,clobbopus,https://img.pokemondb.net/sprites/sword-shield/icon/clobbopus.png,df_pokemon.image_url
Grapploct,grapploct,https://img.pokemondb.net/sprites/sword-shield/icon/grapploct.png,df_pokemon.image_url
Sinistea,sinistea,https://img.pokemondb.net/sprites/sword-shield/icon/sinistea.png,df_pokemon.image_url
Polteageist,polteageist,https://img.pokemondb.net/sprites/sword-shield/icon/polteageist.png,df_pokemon.image_url
Hatenna,hatenna,https://img.pokemondb.net/sprites/sword-shield/icon/hatenna.png,df_pokemon.image_url
Hattrem,hattrem,https://img.pokemondb.net/sprites/sword-shield/icon/hattrem.png,df_pokemon.image_url
Hatterene,hatterene,https://img.pokemondb.net/sprites/sword-shield/icon/hatterene.png,df_pokemon.image_url
Hatterene Gigantamax,hatterene gigantamax,https://archives.bulbagarden.net/media/upload/3/35/858GiMS8.png,df_pokemon.image_url
Impidimp,impidimp,https://img.pokemondb.net/sprites/sword-shield/icon/impidimp.png,df_pokemon.image_url
Morgrem,morgrem,https://img.pokemondb.net/sprites/sword-shield/icon/morgrem.png,df_pokemon.image_url
Grimmsnarl Gigantamax,grimmsnarl gigantamax,https://archives.bulbagarden.net/media/upload/c/ce/861GiMS8.png,df_pokemon.image_url
Grimmsnarl,grimmsnarl,https://img.pokemondb.net/sprites/sword-shield/icon/grimmsnarl.png,df_pokemon.image_url
Obstagoon,obstagoon,https://img.pokemondb.net/sprites/sword-shield/icon/obstagoon.png,df_pokemon.image_url
Perrserker,perrserker,https://img.pokemondb.net/sprites/sword-shield/icon/perrserker.png,df_pokemon.image_url
Cursola,cursola,https://img.pokemondb.net/sprites/sword-shield/icon/cursola.png,df_pokemon.image_url
Sirfetch'd,sirfetchd,https://img.pokemondb.net/sprites/sword-shield/icon/sirfetchd.png,df_pokemon.image_url
Mr. Rime,mr rime,https://img.pokemondb.net/sprites/sword-shield/icon/mr-rime.png,df_pokemon.image_url
Runerigus,runerigus,https://img.pokemondb.net/sprites/sword-shield/icon/runerigus.png,df_pokemon.image_url
Milcery,milcery,https://img.pokemondb.net/sprites/sword-shield/icon/milcery.png,df_pokemon.image_url
Alcremie,alcremie,https://img.pokemondb.net/sprites/sword-shield/icon/alcremie.png,df_pokemon.image_url
Alcremie Gigantamax,alcremie gigantamax,https://archives.bulbagarden.net/media/upload/b/bc/869GiMS8.png,df_pokemon.image_url
Falinks,falinks,https://img.pokemondb.net/sprites/sword-shield/icon/falinks.png,df_pokemon.image_url
Pincurchin,pincurchin,https://img.pokemondb.net/sprites/sword-shield/icon/pincurchin.png,df_pokemon.image_url
Snom,snom,https://img.pokemondb.net/sprites/sword-shield/icon/snom.png,df_pokemon.image_url
Frosmoth,frosmoth,https://img.pokemondb.net/sprites/sword-shield/icon/frosmoth.png,df_pokemon.image_url
Stonjourner,stonjourner,https://img.pokemondb.net/sprites/sword-shield/icon/stonjourner.png,df_pokemon.image_url
Eiscue Noice Face,eiscue noice face,https://img.pokemondb.net/sprites/sword-shield/icon/eiscue-noice.png,df_pokemon.image_url
Eiscue Ice Face,eiscue ice face,https://img.pokemondb.net/sprites/sword-shield/icon/eiscue-ice.png,df_pokemon.image_url
Indeedee Female,indeedee female,https://img.pokemondb.net/sprites/sword-shield/icon/indeedee-female.png,df_pokemon.image_url
Indeedee Male,indeedee male,https://img.pokemondb.net/sprites/sword-shield/icon/indeedee-male.png,df_pokemon.image_url
Morpeko Hangry Mode,morpeko hangry mode,https://img.pokemondb.net/sprites/sword-shield/icon/morpeko-hangry.png,df_pokemon.image_url
Morpeko Full Belly Mode,morpeko full belly mode,https://img.pokemondb.net/sprites/sword-shield/icon/morpeko-full-belly.png,df_pokemon.image_url
Cufant,cufant,https://img.pokemondb.net/sprites/sword-shield/icon/cufant.png,df_pokemon.image_url
Copperajah Gigantamax,copperajah gigantamax,https://archives.bulbagarden.net/media/upload/3/3a/879GiMS8.png,df_pokemon.image_url
Copperajah,copperajah,https://img.pokemondb.net/sprites/sword-shield/icon/copperajah.png,df_pokemon.image_url
Dracozolt,dracozolt,https://img.pokemondb.net/sprites/sword-shield/icon/dracozolt.png,df_pokemon.image_url
Arctozolt,arctozolt,https://img.pokemondb.net/sprites/sword-shield/icon/arctozolt.png,df_pokemon.image_url
Dracovish,dracovish,https://img.pokemondb.net/sprites/sword-shield/icon/dracovish.png,df_pokemon.image_url
Arctovish,arctovish,https://img.pokemondb.net/sprites/sword-shield/icon/arctovish.png,df_pokemon.image_url
Duraludon,duraludon,https://img.pokemondb.net/sprites/sword-shield/icon/duraludon.png,df_pokemon.image_url
Duraludon Gigantamax,duraludon gigantamax,https://archives.bulbagarden.net/media/upload/b/ba/884GiMS8.png,df_pokemon.image_url
Dreepy,dreepy,https://img.pokemondb.net/sprites/sword-shield/icon/dreepy.png,df_pokemon.image_url
Drakloak,drakloak,https://img.pokemondb.net/sprites/sword-shield/icon/drakloak.png,df_pokemon.image_url
Dragapult,dragapult,https://img.pokemondb.net/sprites/sword-shield/icon/dragapult.png,df_pokemon.image_url
Zacian Hero of Many Battles,zacian hero of many battles,https://img.pokemondb.net/sprites/sword-shield/icon/zacian-hero.png,df_pokemon.image_url
Zacian Crowned Sword,zacian crowned sword,https://img.pokemondb.net/sprites/sword-shield/icon/zacian-crowned.png,df_pokemon.image_url
Zamazenta Crowned Shield,zamazenta crowned shield,https://img.pokemondb.net/sprites/sword-shield/icon/zamazenta-crowned.png,df_pokemon.image_url
Zamazenta Hero of Many Battles,zamazenta hero of many battles,https://img.pokemondb.net/sprites/sword-shield/icon/zamazenta-hero.png,df_pokemon.image_url
Eternatus Eternamax,eternatus eternamax,https://img.pokemondb.net/sprites/sword-shield/icon/eternatus-eternamax.png,df_pokemon.image_url
Eternatus,eternatus,https://img.pokemondb.net/sprites/sword-shield/icon/eternatus.png,df_pokemon.image_url
Kubfu,kubfu,https://img.pokemondb.net/sprites/sword-shield/icon/kubfu.png,df_pokemon.image_url
Urshifu (Single Strike) Gigantamax,urshifu single strike gigantamax,https://archives.bulbagarden.net/media/upload/8/83/892GiMS8.png,df_pokemon.image_url
Urshifu (Rapid Strike) Gigantamax,urshifu rapid strike gigantamax,https://archives.bulbagarden.net/media/upload/b/b8/892RGiMS8.png,df_pokemon.image_url
Urshifu Single Strike Style,urshifu single strike style,https://img.pokemondb.net/sprites/sword-shield/icon/urshifu-single-strike.png,df_pokemon.image_url
Urshifu Rapid Strike Style,urshifu rapid strike style,https://img.pokemondb.net/sprites/sword-shield/icon/urshifu-rapid-strike.png,df_pokemon.image_url
Zarude,zarude,https://img.pokemondb.net/sprites/sword-shield/icon/zarude.png,df_pokemon.image_url
Regieleki,regieleki,https://img.pokemondb.net/sprites/sword-shield/icon/regieleki.png,df_pokemon.image_url
Regidrago,regidrago,https://img.pokemondb.net/sprites/sword-shield/icon/regidrago.png,df_pokemon.image_url
Glastrier,glastrier,https://img.pokemondb.net/sprites/sword-shield/icon/glastrier.png,df_pokemon.image_url
Spectrier,spectrier,https://img.pokemondb.net/sprites/sword-shield/icon/spectrier.png,df_pokemon.image_url
Calyrex,calyrex,https://img.pokemondb.net/sprites/sword-shield/icon/calyrex.png,df_pokemon.image_url
Calyrex Shadow Rider,calyrex shadow rider,https://img.pokemondb.net/sprites/sword-shield/icon/calyrex-shadow-rider.png,df_pokemon.image_url
Calyrex Ice Rider,calyrex ice rider,https://img.pokemondb.net/sprites/sword-shield/icon/calyrex-ice-rider.png,df_pokemon.image_url
